id,rate
624,55.936317
625,55.936317
626,55.936317
627,55.936317
628,55.936317
629,55.936317
630,70.79759
631,70.79759
632,55.936317
633,55.936317
634,55.936317
635,55.936317
636,55.936317
637,55.936317
638,55.936317
639,55.936317
640,55.936317
641,55.936317
642,55.936317
643,55.936317
644,55.936317
645,55.936317
646,55.936317
647,55.936317
648,55.936317
649,55.936317
650,55.936317
651,55.936317
652,55.936317
653,70.79759
654,55.936317
655,55.936317
656,55.936317
657,55.936317
658,55.936317
659,55.936317
660,55.936317
661,55.936317
662,55.936317
663,55.936317
664,55.936317
665,55.936317
666,55.936317
667,70.79759
668,55.936317
669,55.936317
670,55.936317
671,55.936317
672,55.936317
673,70.79759
674,55.936317
675,70.79759
676,55.936317
677,55.936317
678,55.936317
679,55.936317
680,55.936317
681,55.936317
682,55.936317
683,55.936317
684,55.936317
685,70.79759
686,55.936317
687,55.936317
688,70.79759
689,55.936317
690,55.936317
691,55.936317
692,55.936317
693,55.936317
694,55.936317
695,55.936317
696,55.936317
697,55.936317
698,70.79759
699,55.936317
700,55.936317
701,55.936317
702,55.936317
703,55.936317
704,55.936317
705,55.936317
706,55.936317
707,55.936317
708,70.79759
709,70.79759
710,55.936317
711,55.936317
712,55.936317
713,55.936317
714,55.936317
715,55.936317
716,55.936317
717,70.79759
718,55.936317
719,55.936317
720,55.936317
721,55.936317
722,55.936317
723,55.936317
724,55.936317
725,70.79759
726,55.936317
727,55.936317
728,55.936317
729,55.936317
730,55.936317
731,55.936317
732,70.79759
733,55.936317
734,55.936317
735,55.936317
736,55.936317
737,55.936317
738,55.936317
739,55.936317
740,55.936317
741,55.936317
742,55.936317
743,55.936317
744,55.936317
745,55.936317
746,55.936317
747,55.936317
748,55.936317
749,55.936317
750,55.936317
751,55.936317
752,55.936317
753,55.936317
754,55.936317
755,70.79759
756,55.936317
757,55.936317
758,55.936317
759,55.936317
760,55.936317
761,55.936317
762,55.936317
763,55.936317
764,55.936317
765,55.936317
766,55.936317
767,55.936317
768,55.936317
769,55.936317
770,55.936317
771,55.936317
772,70.79759
773,55.936317
774,55.936317
775,55.936317
776,70.79759
777,55.936317
778,55.936317
779,55.936317
780,55.936317
781,55.936317
782,55.936317
783,55.936317
784,55.936317
785,70.79759
786,55.936317
787,55.936317
788,55.936317
789,55.936317
790,55.936317
791,55.936317
792,55.936317
793,55.936317
794,55.936317
795,55.936317
796,55.936317
797,55.936317
798,55.936317
799,55.936317
800,55.936317
801,55.936317
802,55.936317
803,70.79759
804,55.936317
805,55.936317
806,55.936317
807,55.936317
808,55.936317
809,55.936317
810,55.936317
811,55.936317
812,55.936317
813,70.79759
814,55.936317
815,55.936317
816,55.936317
817,55.936317
818,55.936317
819,55.936317
820,55.936317
821,55.936317
822,55.936317
823,55.936317
824,55.936317
825,55.936317
826,55.936317
827,55.936317
828,55.936317
829,55.936317
830,55.936317
831,55.936317
832,55.936317
833,55.936317
834,55.936317
835,55.936317
836,55.936317
837,70.79759
838,55.936317
839,55.936317
840,55.936317
841,70.79759
842,55.936317
843,55.936317
844,55.936317
845,55.936317
846,55.936317
847,55.936317
848,70.79759
849,55.936317
850,55.936317
851,55.936317
852,55.936317
853,55.936317
854,55.936317
855,55.936317
856,55.936317
857,55.936317
858,55.936317
859,55.936317
860,55.936317
861,55.936317
862,55.936317
863,55.936317
864,55.936317
865,55.936317
866,55.936317
867,55.936317
868,55.936317
869,55.936317
870,55.936317
871,55.936317
872,55.936317
873,55.936317
874,55.936317
875,55.936317
876,55.936317
877,55.936317
878,55.936317
879,55.936317
880,55.936317
881,55.936317
882,55.936317
883,55.936317
884,55.936317
885,55.936317
886,55.936317
887,55.936317
888,55.936317
889,55.936317
890,55.936317
891,55.936317
892,55.936317
893,55.936317
894,55.936317
895,55.936317
896,55.936317
897,55.936317
898,55.936317
899,55.936317
900,55.936317
901,55.936317
902,55.936317
903,55.936317
904,55.936317
905,55.936317
906,55.936317
907,55.936317
908,55.936317
909,70.79759
910,55.936317
911,55.936317
912,55.936317
913,55.936317
914,55.936317
915,55.936317
916,55.936317
917,55.936317
918,55.936317
919,55.936317
920,55.936317
921,55.936317
922,55.936317
923,55.936317
924,55.936317
925,55.936317
926,55.936317
927,55.936317
928,55.936317
929,55.936317
930,55.936317
931,70.79759
932,55.936317
933,55.936317
934,55.936317
935,55.936317
936,55.936317
937,55.936317
938,55.936317
939,55.936317
940,55.936317
941,55.936317
942,70.79759
943,55.936317
944,55.936317
945,70.79759
946,55.936317
947,55.936317
948,55.936317
949,55.936317
950,55.936317
951,55.936317
952,55.936317
953,70.79759
954,55.936317
955,55.936317
956,55.936317
957,55.936317
958,70.79759
959,55.936317
960,55.936317
961,55.936317
962,55.936317
963,55.936317
964,55.936317
965,70.79759
966,55.936317
967,70.79759
968,55.936317
969,55.936317
970,55.936317
971,55.936317
972,55.936317
973,55.936317
974,70.79759
975,55.936317
976,70.79759
977,55.936317
978,55.936317
979,55.936317
980,55.936317
981,55.936317
982,55.936317
983,55.936317
984,55.936317
985,55.936317
986,55.936317
987,55.936317
988,55.936317
989,55.936317
990,55.936317
991,55.936317
992,55.936317
993,55.936317
994,70.79759
995,70.79759
996,55.936317
997,55.936317
998,55.936317
999,55.936317
1000,55.936317
1001,55.936317
1002,70.79759
1003,55.936317
1004,55.936317
1005,55.936317
1006,55.936317
1007,55.936317
1008,55.936317
1009,70.79759
1010,55.936317
1011,55.936317
1012,55.936317
1013,55.936317
1014,55.936317
1015,55.936317
1016,55.936317
1017,55.936317
1018,55.936317
1019,55.936317
1020,55.936317
1021,70.79759
1022,55.936317
1023,55.936317
1024,70.79759
1025,55.936317
1026,55.936317
1027,55.936317
1028,55.936317
1029,55.936317
1030,70.79759
1031,55.936317
1032,55.936317
1033,55.936317
1034,55.936317
1035,55.936317
1036,55.936317
1037,55.936317
1038,55.936317
1039,55.936317
1040,55.936317
1041,55.936317
1042,55.936317
1043,55.936317
1044,55.936317
1045,55.936317
1046,55.936317
1047,55.936317
1048,55.936317
1049,55.936317
1050,55.936317
1051,55.936317
1052,55.936317
1053,55.936317
1054,55.936317
1055,55.936317
1056,55.936317
1057,55.936317
1058,55.936317
1059,55.936317
1060,55.936317
1061,55.936317
1062,70.79759
1063,55.936317
1064,55.936317
1065,55.936317
1066,55.936317
1067,55.936317
1068,55.936317
1069,55.936317
1070,55.936317
1071,55.936317
1072,55.936317
1073,55.936317
1074,55.936317
1075,55.936317
1076,55.936317
1077,70.79759
1078,55.936317
1079,55.936317
1080,55.936317
1081,55.936317
1082,55.936317
1083,55.936317
1084,55.936317
1085,70.79759
1086,55.936317
1087,55.936317
1088,55.936317
1089,70.79759
1090,55.936317
1091,70.79759
1092,55.936317
1093,55.936317
1094,55.936317
1095,55.936317
1096,55.936317
1097,55.936317
1098,55.936317
1099,55.936317
1100,55.936317
1101,55.936317
1102,55.936317
1103,55.936317
1104,55.936317
1105,55.936317
1106,55.936317
1107,55.936317
1108,55.936317
1109,55.936317
1110,55.936317
1111,55.936317
1112,55.936317
1113,55.936317
1114,55.936317
1115,55.936317
1116,55.936317
1117,55.936317
1118,55.936317
1119,55.936317
1120,55.936317
1121,55.936317
1122,55.936317
1123,55.936317
1124,55.936317
1125,55.936317
1126,55.936317
1127,55.936317
1128,55.936317
1129,55.936317
1130,55.936317
1131,55.936317
1132,55.936317
1133,55.936317
1134,70.79759
1135,55.936317
1136,55.936317
1137,55.936317
1138,55.936317
1139,55.936317
1140,55.936317
1141,55.936317
1142,55.936317
1143,55.936317
1144,55.936317
1145,55.936317
1146,55.936317
1147,55.936317
1148,55.936317
1149,55.936317
1150,55.936317
1151,55.936317
1152,55.936317
1153,55.936317
1154,55.936317
1155,55.936317
1156,55.936317
1157,55.936317
1158,55.936317
1159,55.936317
1160,55.936317
1161,55.936317
1162,55.936317
1163,55.936317
1164,55.936317
1165,55.936317
1166,55.936317
1167,55.936317
1168,55.936317
1169,55.936317
1170,55.936317
1171,55.936317
1172,55.936317
1173,55.936317
1174,55.936317
1175,55.936317
1176,55.936317
1177,70.79759
1178,55.936317
1179,55.936317
1180,55.936317
1181,55.936317
1182,55.936317
1183,55.936317
1184,55.936317
1185,55.936317
1186,55.936317
1187,55.936317
1188,55.936317
1189,55.936317
1190,55.936317
1191,55.936317
1192,55.936317
1193,55.936317
1194,55.936317
1195,55.936317
1196,55.936317
1197,55.936317
1198,55.936317
1199,55.936317
1200,55.936317
1201,55.936317
1202,55.936317
1203,55.936317
1204,55.936317
1205,55.936317
1206,55.936317
1207,55.936317
1208,55.936317
1209,55.936317
1210,70.79759
1211,70.79759
1212,55.936317
1213,55.936317
1214,55.936317
1215,70.79759
1216,55.936317
1217,55.936317
1218,55.936317
1219,55.936317
1220,55.936317
1221,55.936317
1222,55.936317
1223,55.936317
1224,70.79759
1225,55.936317
1226,55.936317
1227,55.936317
1228,55.936317
1229,55.936317
1230,55.936317
1231,55.936317
1232,55.936317
1233,70.79759
1234,55.936317
1235,55.936317
1236,55.936317
1237,55.936317
1238,55.936317
1239,55.936317
1240,55.936317
1241,55.936317
1242,55.936317
1243,55.936317
1244,55.936317
1245,55.936317
1246,55.936317
1247,55.936317
1248,55.936317
1249,55.936317
1250,55.936317
1251,55.936317
1252,70.79759
1253,55.936317
1254,55.936317
1255,55.936317
1256,55.936317
1257,55.936317
1258,55.936317
1259,55.936317
1260,55.936317
1261,55.936317
1262,70.79759
1263,70.79759
1264,55.936317
1265,55.936317
1266,55.936317
1267,55.936317
1268,55.936317
1269,55.936317
1270,55.936317
1271,55.936317
1272,55.936317
1273,55.936317
1274,55.936317
1275,55.936317
1276,70.79759
1277,55.936317
1278,55.936317
1279,55.936317
1280,55.936317
1281,55.936317
1282,55.936317
1283,55.936317
1284,55.936317
1285,55.936317
1286,55.936317
1287,55.936317
1288,55.936317
1289,55.936317
1290,55.936317
1291,55.936317
1292,55.936317
1293,55.936317
1294,55.936317
1295,55.936317
1296,55.936317
1297,55.936317
1298,55.936317
1299,55.936317
1300,55.936317
1301,55.936317
1302,55.936317
1303,70.79759
1304,55.936317
1305,55.936317
1306,70.79759
1307,55.936317
1308,55.936317
1309,55.936317
1310,55.936317
1311,55.936317
1312,55.936317
1313,55.936317
1314,70.79759
1315,55.936317
1316,55.936317
1317,70.79759
1318,55.936317
1319,55.936317
1320,55.936317
1321,55.936317
1322,55.936317
1323,55.936317
1324,55.936317
1325,55.936317
1326,55.936317
1327,55.936317
1328,55.936317
1329,55.936317
1330,55.936317
1331,55.936317
1332,55.936317
1333,55.936317
1334,55.936317
1335,55.936317
1336,55.936317
1337,55.936317
1338,55.936317
1339,55.936317
1340,55.936317
1341,55.936317
1342,55.936317
1343,55.936317
1344,55.936317
1345,70.79759
1346,55.936317
1347,55.936317
1348,70.79759
1349,70.79759
1350,55.936317
1351,55.936317
1352,55.936317
1353,55.936317
1354,55.936317
1355,55.936317
1356,55.936317
1357,55.936317
1358,55.936317
1359,55.936317
1360,55.936317
1361,55.936317
1362,55.936317
1363,55.936317
1364,55.936317
1365,55.936317
1366,55.936317
1367,55.936317
1368,55.936317
1369,55.936317
1370,55.936317
1371,55.936317
1372,55.936317
1373,55.936317
1374,55.936317
1375,55.936317
1376,55.936317
1377,55.936317
1378,55.936317
1379,55.936317
1380,55.936317
1381,55.936317
1382,55.936317
1383,70.79759
1384,55.936317
1385,55.936317
1386,55.936317
1387,55.936317
1388,55.936317
1389,55.936317
1390,55.936317
1391,55.936317
1392,55.936317
1393,70.79759
1394,55.936317
1395,55.936317
1396,55.936317
1397,70.79759
1398,55.936317
1399,55.936317
1400,55.936317
1401,55.936317
1402,55.936317
1403,55.936317
1404,55.936317
1405,70.79759
1406,55.936317
1407,55.936317
1408,55.936317
1409,55.936317
1410,55.936317
1411,55.936317
1412,55.936317
1413,55.936317
1414,55.936317
1415,55.936317
1416,55.936317
1417,55.936317
1418,55.936317
1419,55.936317
1420,55.936317
1421,55.936317
1422,55.936317
1423,55.936317
1424,55.936317
1425,55.936317
1426,55.936317
1427,55.936317
1428,55.936317
1429,70.79759
1430,55.936317
1431,55.936317
1432,55.936317
1433,70.79759
1434,55.936317
1435,55.936317
1436,55.936317
1437,55.936317
1438,55.936317
1439,70.79759
1440,55.936317
1441,55.936317
1442,55.936317
1443,55.936317
1444,55.936317
1445,55.936317
1446,55.936317
1447,55.936317
1448,55.936317
1449,55.936317
1450,70.79759
1451,55.936317
1452,55.936317
1453,55.936317
1454,55.936317
1455,55.936317
1456,55.936317
1457,70.79759
1458,55.936317
1459,55.936317
1460,55.936317
1461,55.936317
1462,55.936317
1463,55.936317
1464,55.936317
1465,55.936317
1466,55.936317
1467,55.936317
1468,55.936317
1469,55.936317
1470,70.79759
1471,55.936317
1472,55.936317
1473,55.936317
1474,55.936317
1475,55.936317
1476,55.936317
1477,55.936317
1478,55.936317
1479,55.936317
1480,55.936317
1481,55.936317
1482,55.936317
1483,55.936317
1484,55.936317
1485,55.936317
1486,55.936317
1487,55.936317
1488,55.936317
1489,55.936317
1490,55.936317
1491,55.936317
1492,55.936317
1493,55.936317
1494,55.936317
1495,55.936317
1496,55.936317
1497,55.936317
1498,55.936317
1499,55.936317
1500,55.936317
1501,55.936317
1502,55.936317
1503,55.936317
1504,55.936317
1505,70.79759
1506,55.936317
1507,55.936317
1508,55.936317
1509,55.936317
1510,70.79759
1511,55.936317
1512,55.936317
1513,70.79759
1514,70.79759
1515,55.936317
1516,55.936317
1517,55.936317
1518,55.936317
1519,55.936317
1520,70.79759
1521,55.936317
1522,55.936317
1523,55.936317
1524,55.936317
1525,55.936317
1526,55.936317
1527,55.936317
1528,55.936317
1529,70.79759
1530,55.936317
1531,55.936317
1532,55.936317
1533,55.936317
1534,55.936317
1535,55.936317
1536,55.936317
1537,55.936317
1538,55.936317
1539,55.936317
1540,55.936317
1541,55.936317
1542,55.936317
1543,55.936317
1544,55.936317
1545,70.79759
1546,55.936317
1547,55.936317
1548,70.79759
1549,55.936317
1550,55.936317
1551,55.936317
1552,55.936317
1553,55.936317
1554,70.79759
1555,70.79759
1556,55.936317
1557,55.936317
1558,55.936317
1559,55.936317
1560,55.936317
1561,55.936317
1562,55.936317
1563,55.936317
1564,55.936317
1565,55.936317
1566,55.936317
1567,55.936317
1568,55.936317
1569,55.936317
1570,55.936317
1571,55.936317
1572,70.79759
1573,55.936317
1574,55.936317
1575,55.936317
1576,55.936317
1577,55.936317
1578,55.936317
1579,55.936317
1580,55.936317
1581,55.936317
1582,55.936317
1583,55.936317
1584,55.936317
1585,55.936317
1586,55.936317
1587,55.936317
1588,55.936317
1589,55.936317
1590,70.79759
1591,55.936317
1592,55.936317
1593,55.936317
1594,55.936317
1595,55.936317
1596,55.936317
1597,55.936317
1598,55.936317
1599,55.936317
1600,55.936317
1601,55.936317
1602,55.936317
1603,55.936317
1604,55.936317
1605,55.936317
1606,55.936317
1607,55.936317
1608,55.936317
1609,55.936317
1610,55.936317
1611,55.936317
1612,55.936317
1613,55.936317
1614,55.936317
1615,55.936317
1616,55.936317
1617,55.936317
1618,55.936317
1619,55.936317
1620,55.936317
1621,55.936317
1622,55.936317
1623,55.936317
1624,55.936317
1625,55.936317
1626,55.936317
1627,55.936317
1628,55.936317
1629,55.936317
1630,55.936317
1631,55.936317
1632,55.936317
1633,55.936317
1634,55.936317
1635,55.936317
1636,55.936317
1637,70.79759
1638,55.936317
1639,55.936317
1640,55.936317
1641,55.936317
1642,55.936317
1643,55.936317
1644,55.936317
1645,55.936317
1646,55.936317
1647,55.936317
1648,55.936317
1649,55.936317
1650,55.936317
1651,70.79759
1652,55.936317
1653,55.936317
1654,55.936317
1655,55.936317
1656,55.936317
1657,55.936317
1658,55.936317
1659,70.79759
1660,70.79759
1661,55.936317
1662,55.936317
1663,55.936317
1664,55.936317
1665,55.936317
1666,55.936317
1667,55.936317
1668,55.936317
1669,55.936317
1670,55.936317
1671,55.936317
1672,55.936317
1673,55.936317
1674,55.936317
1675,55.936317
1676,55.936317
1677,55.936317
1678,55.936317
1679,70.79759
1680,55.936317
1681,55.936317
1682,55.936317
1683,55.936317
1684,70.79759
1685,55.936317
1686,55.936317
1687,55.936317
1688,55.936317
1689,55.936317
1690,55.936317
1691,55.936317
1692,55.936317
1693,70.79759
1694,55.936317
1695,55.936317
1696,55.936317
1697,55.936317
1698,70.79759
1699,55.936317
1700,55.936317
1701,55.936317
1702,55.936317
1703,55.936317
1704,55.936317
1705,55.936317
1706,55.936317
1707,55.936317
1708,55.936317
1709,55.936317
1710,55.936317
1711,55.936317
1712,55.936317
1713,55.936317
1714,55.936317
1715,55.936317
1716,55.936317
1717,55.936317
1718,55.936317
1719,55.936317
1720,55.936317
1721,55.936317
1722,55.936317
1723,55.936317
1724,55.936317
1725,55.936317
1726,55.936317
1727,55.936317
1728,55.936317
1729,55.936317
1730,55.936317
1731,70.79759
1732,55.936317
1733,55.936317
1734,55.936317
1735,70.79759
1736,55.936317
1737,55.936317
1738,55.936317
1739,55.936317
1740,55.936317
1741,55.936317
1742,55.936317
1743,55.936317
1744,55.936317
1745,55.936317
1746,70.79759
1747,70.79759
1748,55.936317
1749,70.79759
1750,55.936317
1751,55.936317
1752,55.936317
1753,55.936317
1754,55.936317
1755,55.936317
1756,55.936317
1757,55.936317
1758,70.79759
1759,55.936317
1760,55.936317
1761,55.936317
1762,55.936317
1763,55.936317
1764,55.936317
1765,55.936317
1766,55.936317
1767,55.936317
1768,70.79759
1769,70.79759
1770,55.936317
1771,55.936317
1772,55.936317
1773,55.936317
1774,55.936317
1775,55.936317
1776,55.936317
1777,55.936317
1778,55.936317
1779,55.936317
1780,55.936317
1781,55.936317
1782,55.936317
1783,55.936317
1784,55.936317
1785,55.936317
1786,55.936317
1787,55.936317
1788,55.936317
1789,55.936317
1790,55.936317
1791,55.936317
1792,55.936317
1793,55.936317
1794,55.936317
1795,55.936317
1796,70.79759
1797,55.936317
1798,55.936317
1799,55.936317
1800,70.79759
1801,55.936317
1802,55.936317
1803,55.936317
1804,55.936317
1805,55.936317
1806,55.936317
1807,55.936317
1808,55.936317
1809,55.936317
1810,55.936317
1811,55.936317
1812,55.936317
1813,70.79759
1814,55.936317
1815,55.936317
1816,55.936317
1817,55.936317
1818,55.936317
1819,55.936317
1820,55.936317
1821,55.936317
1822,55.936317
1823,55.936317
1824,55.936317
1825,55.936317
1826,55.936317
1827,55.936317
1828,55.936317
1829,70.79759
1830,55.936317
1831,55.936317
1832,55.936317
1833,55.936317
1834,55.936317
1835,55.936317
1836,55.936317
1837,55.936317
1838,55.936317
1839,55.936317
1840,55.936317
1841,55.936317
1842,55.936317
1843,70.79759
1844,55.936317
1845,55.936317
1846,55.936317
1847,55.936317
1848,55.936317
1849,55.936317
1850,55.936317
1851,70.79759
1852,55.936317
1853,55.936317
1854,55.936317
1855,55.936317
1856,55.936317
1857,55.936317
1858,55.936317
1859,55.936317
1860,70.79759
1861,55.936317
1862,55.936317
1863,55.936317
1864,55.936317
1865,55.936317
1866,55.936317
1867,55.936317
1868,55.936317
1869,55.936317
1870,55.936317
1871,55.936317
1872,55.936317
